Record Length,1.024000e+03,,          0.00000, -77.34850,
Sample Interval,2.466067e+02,,        246.60669, -68.14850,
Trigger Point,0.000000000000e+00,,        493.21338, -65.74850,
,,,        739.82008, -58.94850,
,,,        986.42677, -50.54850,
,,,       1233.03346, -46.54850,
Source,MATH,,       1479.64015, -45.74850,
Vertical Units,dB,,       1726.24684, -46.14850,
Vertical Scale,1.000000e+01,,       1972.85354, -46.14850,
Vertical Offset,0.000000e+00,,       2219.46023, -52.94850,
Horizontal Units,Hz,,       2466.06692, -44.94850,
Horizontal Scale,2.525253e+04,,       2712.67361, -40.14850,
Pt Fmt,Y,,       2959.28030, -39.34850,
Yzero,-5.494850e+01,,       3205.88699, -39.74850,
Probe Atten,0.000000e+00,,       3452.49369, -40.14850,
Firmware Version,FV:v6.08,,       3699.10038, -41.34850,
,,,3945.70707, -42.54850,
,,,4192.31376, -39.74850,
,,,4438.92045, -37.34850,
,,,4685.52714, -37.34850,
,,,4932.13383, -39.34850,
,,,5178.74052, -42.14850,
,,,5425.34721, -44.14850,
,,,5671.95390, -45.34850,
,,,5918.56059, -44.14850,
,,,6165.16728, -43.74850,
,,,6411.77397, -44.94850,
,,,6658.38066, -46.54850,
,,,6904.98735, -47.74850,
,,,7151.59404, -48.94850,
,,,7398.20073, -52.14850,
,,,7644.80742, -56.54850,
,,,7891.41411, -58.94850,
,,,8138.02080, -60.54850,
,,,8384.62749, -60.94850,
,,,8631.23418, -60.94850,
,,,8877.84087, -60.54850,
,,,9124.44756, -60.54850,
,,,9371.05425, -60.54850,
,,,9617.66094, -60.54850,
,,,9864.26763, -60.54850,
,,,10110.87432, -61.34850,
,,,10357.48101, -61.34850,
,,,10604.08770, -61.74850,
,,,10850.69439, -62.54850,
,,,11097.30108, -62.54850,
,,,11343.90777, -62.14850,
,,,11590.51446, -61.74850,
,,,11837.12115, -62.14850,
,,,12083.72784, -62.54850,
,,,12330.33453, -62.54850,
,,,12576.94122, -62.54850,
,,,12823.54791, -63.74850,
,,,13070.15460, -66.54850,
,,,13316.76129, -67.34850,
,,,13563.36798, -66.94850,
,,,13809.97467, -67.74850,
,,,14056.58136, -78.94850,
,,,14303.18805, -67.74850,
,,,14549.79474, -61.74850,
,,,14796.40143, -61.74850,
,,,15043.00812, -64.94850,
,,,15289.61481, -68.54850,
,,,15536.22150, -68.94850,
,,,15782.82819, -68.94850,
,,,16029.43488, -68.94850,
,,,16276.04157, -68.94850,
,,,16522.64826, -68.94850,
,,,16769.25495, -68.94850,
,,,17015.86164, -68.94850,
,,,17262.46833, -69.34850,
,,,17509.07502, -69.74850,
,,,17755.68171, -69.74850,
,,,18002.28840, -70.14850,
,,,18248.89509, -70.14850,
,,,18495.50178, -70.14850,
,,,18742.10847, -70.14850,
,,,18988.71516, -70.14850,
,,,19235.32185, -70.54850,
,,,19481.92854, -70.94850,
,,,19728.53523, -71.34850,
,,,19975.14192, -71.74850,
,,,20221.74861, -72.54850,
,,,20468.35530, -72.54850,
,,,20714.96199, -72.94850,
,,,20961.56868, -72.94850,
,,,21208.17537, -73.74850,
,,,21454.78206, -74.54850,
,,,21701.38875, -74.14850,
,,,21947.99544, -74.54850,
,,,22194.60213, -74.94850,
,,,22441.20882, -74.94850,
,,,22687.81551, -74.54850,
,,,22934.42220, -75.34850,
,,,23181.02889, -74.94850,
,,,23427.63558, -75.34850,
,,,23674.24227, -76.54850,
,,,23920.84896, -77.34850,
,,,24167.45565, -78.54850,
,,,24414.06234, -79.74850,
,,,24660.66903, -80.54850,
,,,24907.27572, -81.34850,
,,,25153.88241, -81.74850,
,,,25400.48910, -82.94850,
,,,25647.09579, -82.54850,
,,,25893.70248, -82.94850,
,,,26140.30917, -84.94850,
,,,26386.91586, -87.74850,
,,,26633.52255, -89.74850,
,,,26880.12924, -91.74850,
,,,27126.73593, -93.74850,
,,,27373.34262, -94.94850,
,,,27619.94931, -94.94850,
,,,27866.55600, -94.94850,
,,,28113.16269, -94.94850,
,,,28359.76938, -93.74850,
,,,28606.37607, -93.74850,
,,,28852.98276, -88.54850,
,,,29099.58945, -87.74850,
,,,29346.19614, -86.14850,
,,,29592.80283, -85.34850,
,,,29839.40952, -87.74850,
,,,30086.01621, -90.94850,
,,,30332.62290, -88.54850,
,,,30579.22959, -86.94850,
,,,30825.83628, -88.94850,
,,,31072.44297, -87.74850,
,,,31319.04966, -83.74850,
,,,31565.65635, -83.74850,
,,,31812.26304, -91.74850,
,,,32058.86973, -80.54850,
,,,32305.47642, -76.54850,
,,,32552.08311, -79.34850,
,,,32798.68980, -79.74850,
,,,33045.29649, -84.94850,
,,,33291.90318, -89.74850,
,,,33538.50987, -85.34850,
,,,33785.11656, -82.94850,
,,,34031.72325, -82.94850,
,,,34278.32994, -83.74850,
,,,34524.93663, -82.14850,
,,,34771.54332, -82.14850,
,,,35018.15001, -80.94850,
,,,35264.75670, -80.54850,
,,,35511.36339, -81.74850,
,,,35757.97008, -81.74850,
,,,36004.57677, -81.74850,
,,,36251.18346, -81.74850,
,,,36497.79015, -85.34850,
,,,36744.39684, -84.94850,
,,,36991.00353, -83.34850,
,,,37237.61022, -81.74850,
,,,37484.21691, -80.94850,
,,,37730.82360, -79.74850,
,,,37977.43029, -79.74850,
,,,38224.03698, -79.74850,
,,,38470.64367, -79.74850,
,,,38717.25036, -81.34850,
,,,38963.85705, -82.94850,
,,,39210.46374, -81.74850,
,,,39457.07043, -80.54850,
,,,39703.67712, -80.14850,
,,,39950.28381, -80.14850,
,,,40196.89050, -80.94850,
,,,40443.49719, -80.94850,
,,,40690.10388, -84.94850,
,,,40936.71057, -84.94850,
,,,41183.31726, -81.74850,
,,,41429.92395, -81.34850,
,,,41676.53064, -82.94850,
,,,41923.13733, -83.34850,
,,,42169.74402, -81.74850,
,,,42416.35071, -82.94850,
,,,42662.95740, -83.74850,
,,,42909.56409, -86.14850,
,,,43156.17078, -86.94850,
,,,43402.77747, -83.74850,
,,,43649.38416, -84.94850,
,,,43895.99085, -84.54850,
,,,44142.59754, -82.94850,
,,,44389.20423, -84.94850,
,,,44635.81092, -84.94850,
,,,44882.41761, -83.34850,
,,,45129.02430, -81.74850,
,,,45375.63099, -82.94850,
,,,45622.23768, -83.74850,
,,,45868.84437, -86.94850,
,,,46115.45106, -88.94850,
,,,46362.05775, -94.94850,
,,,46608.66444, -86.94850,
,,,46855.27113, -91.74850,
,,,47101.87782, -61.34850,
,,,47348.48451, -57.34850,
,,,47595.09120, -65.74850,
,,,47841.69789, -82.94850,
,,,48088.30458, -88.94850,
,,,48334.91127, -86.14850,
,,,48581.51796, -85.74850,
,,,48828.12465, -86.94850,
,,,49074.73134, -89.74850,
,,,49321.33803, -89.74850,
,,,49567.94472, -88.54850,
,,,49814.55141, -87.74850,
,,,50061.15810, -91.74850,
,,,50307.76479, -91.74850,
,,,50554.37148, -89.74850,
,,,50800.97817, -91.74850,
,,,51047.58486, -94.94850,
,,,51294.19155, -88.54850,
,,,51540.79824, -86.94850,
,,,51787.40493, -89.74850,
,,,52034.01162, -89.74850,
,,,52280.61831, -89.74850,
,,,52527.22500, -89.74850,
,,,52773.83169, -89.74850,
,,,53020.43838, -90.94850,
,,,53267.04507, -94.94850,
,,,53513.65176, -93.74850,
,,,53760.25845, -91.34850,
,,,54006.86514, -90.94850,
,,,54253.47183, -93.74850,
,,,54500.07852, -88.54850,
,,,54746.68521, -88.54850,
,,,54993.29190, -91.34850,
,,,55239.89859, -90.94850,
,,,55486.50528, -93.74850,
,,,55733.11197, -94.94850,
,,,55979.71866, -89.74850,
,,,56226.32535, -87.74850,
,,,56472.93204, -90.94850,
,,,56719.53873, -94.94850,
,,,56966.14542, -94.94850,
,,,57212.75211, -93.74850,
,,,57459.35880, -90.94850,
,,,57705.96549, -91.74850,
,,,57952.57218, -86.94850,
,,,58199.17887, -89.74850,
